current_date,name,length(interacciones)
date ('1969-12-31 19:00:07'),people153,0
date ('1969-12-31 19:00:07'),people179,0
date ('1969-12-31 19:00:07'),people84,2
date ('1969-12-31 19:00:07'),people135,2
date ('1969-12-31 19:00:07'),people129,4
date ('1969-12-31 19:00:07'),people180,2
date ('1969-12-31 19:00:07'),people154,1
date ('1969-12-31 19:00:07'),people85,1
date ('1969-12-31 19:00:07'),people136,0
date ('1969-12-31 19:00:07'),people68,2
date ('1969-12-31 19:00:07'),people130,0
date ('1969-12-31 19:00:07'),people155,0
date ('1969-12-31 19:00:07'),people43,0
date ('1969-12-31 19:00:07'),people86,0
date ('1969-12-31 19:00:07'),people18,1
date ('1969-12-31 19:00:07'),people44,3
date ('1969-12-31 19:00:07'),people56,0
date ('1969-12-31 19:00:07'),people69,2
date ('1969-12-31 19:00:07'),people75,1
date ('1969-12-31 19:00:07'),people57,1
date ('1969-12-31 19:00:07'),people70,0
date ('1969-12-31 19:00:07'),people19,3
date ('1969-12-31 19:00:07'),people76,0
date ('1969-12-31 19:00:07'),people45,2
date ('1969-12-31 19:00:07'),people58,2
date ('1969-12-31 19:00:07'),people71,1
date ('1969-12-31 19:00:07'),people77,0
date ('1969-12-31 19:00:07'),people46,0
date ('1969-12-31 19:00:07'),people20,1
date ('1969-12-31 19:00:07'),people72,3
date ('1969-12-31 19:00:07'),people59,2
date ('1969-12-31 19:00:07'),people21,1
date ('1969-12-31 19:00:07'),people78,1
date ('1969-12-31 19:00:07'),people47,1
date ('1969-12-31 19:00:07'),people73,0
date ('1969-12-31 19:00:07'),people60,2
date ('1969-12-31 19:00:07'),people79,0
date ('1969-12-31 19:00:07'),people74,1
date ('1969-12-31 19:00:07'),people61,0
date ('1969-12-31 19:00:07'),people22,1
date ('1969-12-31 19:00:07'),people48,0
date ('1969-12-31 19:00:07'),people80,1
date ('1969-12-31 19:00:07'),people50,2
date ('1969-12-31 19:00:07'),people49,3
date ('1969-12-31 19:00:07'),people23,3
date ('1969-12-31 19:00:07'),people62,1
date ('1969-12-31 19:00:07'),people63,0
date ('1969-12-31 19:00:07'),people51,1
date ('1969-12-31 19:00:07'),people24,2
date ('1969-12-31 19:00:07'),people37,3
date ('1969-12-31 19:00:07'),people12,1
date ('1969-12-31 19:00:07'),people38,1
date ('1969-12-31 19:00:07'),people64,2
date ('1969-12-31 19:00:07'),people52,2
date ('1969-12-31 19:00:07'),people39,0
date ('1969-12-31 19:00:07'),people65,2
date ('1969-12-31 19:00:07'),people13,1
date ('1969-12-31 19:00:07'),people53,1
date ('1969-12-31 19:00:07'),people66,0
date ('1969-12-31 19:00:07'),people54,0
date ('1969-12-31 19:00:07'),people14,2
date ('1969-12-31 19:00:07'),people40,1
date ('1969-12-31 19:00:07'),people67,0
date ('1969-12-31 19:00:07'),people15,0
date ('1969-12-31 19:00:07'),people41,0
date ('1969-12-31 19:00:07'),people55,0
date ('1969-12-31 19:00:07'),people42,1
date ('1969-12-31 19:00:07'),people16,0
date ('1969-12-31 19:00:07'),people6,0
date ('1969-12-31 19:00:07'),people31,0
date ('1969-12-31 19:00:07'),people7,1
date ('1969-12-31 19:00:07'),people17,0
date ('1969-12-31 19:00:07'),people32,1
date ('1969-12-31 19:00:07'),people25,1
date ('1969-12-31 19:00:07'),people0,0
date ('1969-12-31 19:00:07'),people8,1
date ('1969-12-31 19:00:07'),people33,3
date ('1969-12-31 19:00:07'),people26,0
date ('1969-12-31 19:00:07'),people9,0
date ('1969-12-31 19:00:07'),people1,2
date ('1969-12-31 19:00:07'),people27,0
date ('1969-12-31 19:00:07'),people34,1
date ('1969-12-31 19:00:07'),people10,1
date ('1969-12-31 19:00:07'),people2,0
date ('1969-12-31 19:00:07'),people28,1
date ('1969-12-31 19:00:07'),people35,0
date ('1969-12-31 19:00:07'),people11,0
date ('1969-12-31 19:00:07'),people3,1
date ('1969-12-31 19:00:07'),people29,0
date ('1969-12-31 19:00:07'),people36,1
date ('1969-12-31 19:00:07'),people4,0
date ('1969-12-31 19:00:07'),people30,1
date ('1969-12-31 19:00:07'),people5,1
date ('1969-12-31 19:00:07'),people158,0
date ('1969-12-31 19:00:07'),people159,1
date ('1969-12-31 19:00:07'),people160,2
date ('1969-12-31 19:00:07'),people161,0
date ('1969-12-31 19:00:08'),people43,0
date ('1969-12-31 19:00:08'),people156,0
date ('1969-12-31 19:00:08'),people193,2
date ('1969-12-31 19:00:08'),people143,3
date ('1969-12-31 19:00:08'),people93,1
date ('1969-12-31 19:00:08'),people168,0
date ('1969-12-31 19:00:08'),people175,2
date ('1969-12-31 19:00:08'),people181,0
date ('1969-12-31 19:00:08'),people169,1
date ('1969-12-31 19:00:08'),people157,2
date ('1969-12-31 19:00:08'),people194,0
date ('1969-12-31 19:00:08'),people182,1
date ('1969-12-31 19:00:08'),people176,1
date ('1969-12-31 19:00:08'),people144,2
date ('1969-12-31 19:00:08'),people170,1
date ('1969-12-31 19:00:08'),people94,3
date ('1969-12-31 19:00:08'),people158,0
date ('1969-12-31 19:00:08'),people195,1
date ('1969-12-31 19:00:08'),people177,2
date ('1969-12-31 19:00:08'),people171,1
date ('1969-12-31 19:00:08'),people183,0
date ('1969-12-31 19:00:08'),people145,1
date ('1969-12-31 19:00:08'),people196,0
date ('1969-12-31 19:00:08'),people159,1
date ('1969-12-31 19:00:08'),people95,0
date ('1969-12-31 19:00:08'),people172,2
date ('1969-12-31 19:00:08'),people178,1
date ('1969-12-31 19:00:08'),people184,2
date ('1969-12-31 19:00:08'),people160,2
date ('1969-12-31 19:00:08'),people197,1
date ('1969-12-31 19:00:08'),people146,1
date ('1969-12-31 19:00:08'),people96,3
date ('1969-12-31 19:00:08'),people173,0
date ('1969-12-31 19:00:08'),people179,0
date ('1969-12-31 19:00:08'),people185,1
date ('1969-12-31 19:00:08'),people161,0
date ('1969-12-31 19:00:08'),people198,2
date ('1969-12-31 19:00:08'),people147,2
date ('1969-12-31 19:00:08'),people97,2
date ('1969-12-31 19:00:08'),people174,0
date ('1969-12-31 19:00:08'),people180,2
date ('1969-12-31 19:00:08'),people150,0
date ('1969-12-31 19:00:08'),people186,1
date ('1969-12-31 19:00:08'),people199,4
date ('1969-12-31 19:00:08'),people98,0
date ('1969-12-31 19:00:08'),people148,1
date ('1969-12-31 19:00:08'),people68,2
date ('1969-12-31 19:00:08'),people162,1
date ('1969-12-31 19:00:08'),people56,0
date ('1969-12-31 19:00:08'),people151,1
date ('1969-12-31 19:00:08'),people187,2
date ('1969-12-31 19:00:08'),people149,2
date ('1969-12-31 19:00:08'),people99,0
date ('1969-12-31 19:00:08'),people163,1
date ('1969-12-31 19:00:08'),people69,2
date ('1969-12-31 19:00:08'),people57,1
date ('1969-12-31 19:00:08'),people152,2
date ('1969-12-31 19:00:08'),people188,0
date ('1969-12-31 19:00:08'),people87,1
date ('1969-12-31 19:00:08'),people137,0
date ('1969-12-31 19:00:08'),people164,1
date ('1969-12-31 19:00:08'),people58,2
date ('1969-12-31 19:00:08'),people70,0
date ('1969-12-31 19:00:08'),people153,0
date ('1969-12-31 19:00:08'),people189,1
date ('1969-12-31 19:00:08'),people88,0
date ('1969-12-31 19:00:08'),people138,2
date ('1969-12-31 19:00:08'),people59,2
date ('1969-12-31 19:00:08'),people71,1
date ('1969-12-31 19:00:08'),people190,5
date ('1969-12-31 19:00:08'),people165,1
date ('1969-12-31 19:00:08'),people154,1
date ('1969-12-31 19:00:08'),people60,2
date ('1969-12-31 19:00:08'),people166,1
date ('1969-12-31 19:00:08'),people139,1
date ('1969-12-31 19:00:08'),people89,1
date ('1969-12-31 19:00:08'),people191,2
date ('1969-12-31 19:00:08'),people72,3
date ('1969-12-31 19:00:08'),people155,0
date ('1969-12-31 19:00:08'),people61,0
date ('1969-12-31 19:00:08'),people140,1
date ('1969-12-31 19:00:08'),people90,0
date ('1969-12-31 19:00:08'),people167,1
date ('1969-12-31 19:00:08'),people73,0
date ('1969-12-31 19:00:08'),people192,0
date ('1969-12-31 19:00:08'),people81,1
date ('1969-12-31 19:00:08'),people118,1
date ('1969-12-31 19:00:08'),people82,1
date ('1969-12-31 19:00:08'),people141,1
date ('1969-12-31 19:00:08'),people74,1
date ('1969-12-31 19:00:08'),people91,1
date ('1969-12-31 19:00:08'),people131,1
date ('1969-12-31 19:00:08'),people50,2
date ('1969-12-31 19:00:08'),people119,3
date ('1969-12-31 19:00:08'),people83,3
date ('1969-12-31 19:00:08'),people142,3
date ('1969-12-31 19:00:08'),people92,1
date ('1969-12-31 19:00:08'),people62,2
date ('1969-12-31 19:00:08'),people132,2
date ('1969-12-31 19:00:08'),people51,1
date ('1969-12-31 19:00:08'),people120,0
date ('1969-12-31 19:00:08'),people84,2
date ('1969-12-31 19:00:08'),people75,1
date ('1969-12-31 19:00:08'),people63,0
date ('1969-12-31 19:00:08'),people125,1
date ('1969-12-31 19:00:08'),people133,2
date ('1969-12-31 19:00:08'),people52,2
date ('1969-12-31 19:00:08'),people121,0
date ('1969-12-31 19:00:08'),people76,0
date ('1969-12-31 19:00:08'),people85,1
date ('1969-12-31 19:00:08'),people64,2
date ('1969-12-31 19:00:08'),people126,0
date ('1969-12-31 19:00:08'),people53,1
date ('1969-12-31 19:00:08'),people134,2
date ('1969-12-31 19:00:08'),people122,1
date ('1969-12-31 19:00:08'),people86,0
date ('1969-12-31 19:00:08'),people77,0
date ('1969-12-31 19:00:08'),people54,0
date ('1969-12-31 19:00:08'),people65,2
date ('1969-12-31 19:00:08'),people123,1
date ('1969-12-31 19:00:08'),people127,2
date ('1969-12-31 19:00:08'),people135,2
date ('1969-12-31 19:00:08'),people55,0
date ('1969-12-31 19:00:08'),people78,1
date ('1969-12-31 19:00:08'),people124,1
date ('1969-12-31 19:00:08'),people66,0
date ('1969-12-31 19:00:08'),people128,2
date ('1969-12-31 19:00:08'),people136,0
date ('1969-12-31 19:00:08'),people18,1
date ('1969-12-31 19:00:08'),people79,0
date ('1969-12-31 19:00:08'),people112,2
date ('1969-12-31 19:00:08'),people129,4
date ('1969-12-31 19:00:08'),people67,0
date ('1969-12-31 19:00:08'),people19,3
date ('1969-12-31 19:00:08'),people80,1
date ('1969-12-31 19:00:08'),people113,2
date ('1969-12-31 19:00:08'),people130,0
date ('1969-12-31 19:00:08'),people20,1
date ('1969-12-31 19:00:08'),people6,0
date ('1969-12-31 19:00:08'),people0,0
date ('1969-12-31 19:00:08'),people114,0
date ('1969-12-31 19:00:08'),people31,0
date ('1969-12-31 19:00:08'),people106,2
date ('1969-12-31 19:00:08'),people7,1
date ('1969-12-31 19:00:08'),people21,1
date ('1969-12-31 19:00:08'),people1,2
date ('1969-12-31 19:00:08'),people32,1
date ('1969-12-31 19:00:08'),people115,2
date ('1969-12-31 19:00:08'),people8,1
date ('1969-12-31 19:00:08'),people107,0
date ('1969-12-31 19:00:08'),people22,1
date ('1969-12-31 19:00:08'),people2,0
date ('1969-12-31 19:00:08'),people33,3
date ('1969-12-31 19:00:08'),people116,1
date ('1969-12-31 19:00:08'),people9,0
date ('1969-12-31 19:00:08'),people108,2
date ('1969-12-31 19:00:08'),people3,1
date ('1969-12-31 19:00:08'),people34,1
date ('1969-12-31 19:00:08'),people23,3
date ('1969-12-31 19:00:08'),people117,0
date ('1969-12-31 19:00:08'),people10,1
date ('1969-12-31 19:00:08'),people100,3
date ('1969-12-31 19:00:08'),people24,2
date ('1969-12-31 19:00:08'),people35,0
date ('1969-12-31 19:00:08'),people11,0
date ('1969-12-31 19:00:08'),people4,0
date ('1969-12-31 19:00:08'),people109,0
date ('1969-12-31 19:00:08'),people101,0
date ('1969-12-31 19:00:08'),people12,1
date ('1969-12-31 19:00:08'),people36,1
date ('1969-12-31 19:00:08'),people5,1
date ('1969-12-31 19:00:08'),people102,0
date ('1969-12-31 19:00:08'),people110,1
date ('1969-12-31 19:00:08'),people25,1
date ('1969-12-31 19:00:08'),people37,3
date ('1969-12-31 19:00:08'),people13,1
date ('1969-12-31 19:00:08'),people111,3
date ('1969-12-31 19:00:08'),people103,2
date ('1969-12-31 19:00:08'),people14,3
date ('1969-12-31 19:00:08'),people38,1
date ('1969-12-31 19:00:08'),people26,0
date ('1969-12-31 19:00:08'),people104,0
date ('1969-12-31 19:00:08'),people15,0
date ('1969-12-31 19:00:08'),people44,3
date ('1969-12-31 19:00:08'),people27,0
date ('1969-12-31 19:00:08'),people105,1
date ('1969-12-31 19:00:08'),people16,0
date ('1969-12-31 19:00:08'),people45,2
date ('1969-12-31 19:00:08'),people28,1
date ('1969-12-31 19:00:08'),people17,0
date ('1969-12-31 19:00:08'),people46,0
date ('1969-12-31 19:00:08'),people29,0
date ('1969-12-31 19:00:08'),people47,1
date ('1969-12-31 19:00:08'),people30,1
date ('1969-12-31 19:00:08'),people48,0
date ('1969-12-31 19:00:08'),people49,3
date ('1969-12-31 19:00:08'),people39,0
date ('1969-12-31 19:00:08'),people40,1
date ('1969-12-31 19:00:08'),people41,0
date ('1969-12-31 19:00:08'),people42,1
date ('1969-12-31 19:00:09'),people93,1
date ('1969-12-31 19:00:09'),people193,2
date ('1969-12-31 19:00:09'),people143,3
date ('1969-12-31 19:00:09'),people168,0
date ('1969-12-31 19:00:09'),people118,1
date ('1969-12-31 19:00:09'),people144,2
date ('1969-12-31 19:00:09'),people131,1
date ('1969-12-31 19:00:09'),people106,1
date ('1969-12-31 19:00:09'),people156,0
date ('1969-12-31 19:00:09'),people94,3
date ('1969-12-31 19:00:09'),people119,3
date ('1969-12-31 19:00:09'),people169,1
date ('1969-12-31 19:00:09'),people145,1
date ('1969-12-31 19:00:09'),people132,2
date ('1969-12-31 19:00:09'),people107,0
date ('1969-12-31 19:00:09'),people170,1
date ('1969-12-31 19:00:09'),people120,0
date ('1969-12-31 19:00:09'),people157,2
date ('1969-12-31 19:00:09'),people133,2
date ('1969-12-31 19:00:09'),people194,0
date ('1969-12-31 19:00:09'),people146,1
date ('1969-12-31 19:00:09'),people171,1
date ('1969-12-31 19:00:09'),people121,0
date ('1969-12-31 19:00:09'),people95,0
date ('1969-12-31 19:00:09'),people134,2
date ('1969-12-31 19:00:09'),people195,1
date ('1969-12-31 19:00:09'),people147,2
date ('1969-12-31 19:00:09'),people135,2
date ('1969-12-31 19:00:09'),people172,2
date ('1969-12-31 19:00:09'),people158,0
date ('1969-12-31 19:00:09'),people122,1
date ('1969-12-31 19:00:09'),people196,0
date ('1969-12-31 19:00:09'),people148,1
date ('1969-12-31 19:00:09'),people96,3
date ('1969-12-31 19:00:09'),people136,0
date ('1969-12-31 19:00:09'),people173,0
date ('1969-12-31 19:00:09'),people123,1
date ('1969-12-31 19:00:09'),people197,1
date ('1969-12-31 19:00:09'),people159,1
date ('1969-12-31 19:00:09'),people149,2
date ('1969-12-31 19:00:09'),people97,2
date ('1969-12-31 19:00:09'),people124,1
date ('1969-12-31 19:00:09'),people174,0
date ('1969-12-31 19:00:09'),people125,1
date ('1969-12-31 19:00:09'),people198,2
date ('1969-12-31 19:00:09'),people160,2
date ('1969-12-31 19:00:09'),people137,0
date ('1969-12-31 19:00:09'),people112,2
date ('1969-12-31 19:00:09'),people98,0
date ('1969-12-31 19:00:09'),people199,4
date ('1969-12-31 19:00:09'),people162,1
date ('1969-12-31 19:00:09'),people161,0
date ('1969-12-31 19:00:09'),people126,0
date ('1969-12-31 19:00:09'),people138,2
date ('1969-12-31 19:00:09'),people113,2
date ('1969-12-31 19:00:09'),people99,0
date ('1969-12-31 19:00:09'),people187,2
date ('1969-12-31 19:00:09'),people139,1
date ('1969-12-31 19:00:09'),people150,0
date ('1969-12-31 19:00:09'),people127,2
date ('1969-12-31 19:00:09'),people163,1
date ('1969-12-31 19:00:09'),people188,0
date ('1969-12-31 19:00:09'),people87,1
date ('1969-12-31 19:00:09'),people114,0
date ('1969-12-31 19:00:09'),people140,1
date ('1969-12-31 19:00:09'),people151,1
date ('1969-12-31 19:00:09'),people128,2
date ('1969-12-31 19:00:09'),people164,1
date ('1969-12-31 19:00:09'),people88,0
date ('1969-12-31 19:00:09'),people189,1
date ('1969-12-31 19:00:09'),people115,2
date ('1969-12-31 19:00:09'),people141,1
date ('1969-12-31 19:00:09'),people129,4
date ('1969-12-31 19:00:09'),people152,2
date ('1969-12-31 19:00:09'),people165,1
date ('1969-12-31 19:00:09'),people89,1
date ('1969-12-31 19:00:09'),people190,5
date ('1969-12-31 19:00:09'),people142,4
date ('1969-12-31 19:00:09'),people116,1
date ('1969-12-31 19:00:09'),people153,0
date ('1969-12-31 19:00:09'),people166,1
date ('1969-12-31 19:00:09'),people130,0
date ('1969-12-31 19:00:09'),people90,0
date ('1969-12-31 19:00:09'),people191,2
date ('1969-12-31 19:00:09'),people117,0
date ('1969-12-31 19:00:09'),people154,1
date ('1969-12-31 19:00:09'),people167,1
date ('1969-12-31 19:00:09'),people43,0
date ('1969-12-31 19:00:09'),people91,0
date ('1969-12-31 19:00:09'),people192,0
date ('1969-12-31 19:00:09'),people100,3
date ('1969-12-31 19:00:09'),people155,0
date ('1969-12-31 19:00:09'),people44,3
date ('1969-12-31 19:00:09'),people92,1
date ('1969-12-31 19:00:09'),people101,0
date ('1969-12-31 19:00:09'),people175,2
date ('1969-12-31 19:00:09'),people18,1
date ('1969-12-31 19:00:09'),people181,0
date ('1969-12-31 19:00:09'),people45,2
date ('1969-12-31 19:00:09'),people102,0
date ('1969-12-31 19:00:09'),people81,1
date ('1969-12-31 19:00:09'),people176,1
date ('1969-12-31 19:00:09'),people19,3
date ('1969-12-31 19:00:09'),people182,2
date ('1969-12-31 19:00:09'),people46,0
date ('1969-12-31 19:00:09'),people103,2
date ('1969-12-31 19:00:09'),people82,1
date ('1969-12-31 19:00:09'),people177,2
date ('1969-12-31 19:00:09'),people20,1
date ('1969-12-31 19:00:09'),people104,0
date ('1969-12-31 19:00:09'),people183,0
date ('1969-12-31 19:00:09'),people47,1
date ('1969-12-31 19:00:09'),people83,3
date ('1969-12-31 19:00:09'),people178,1
date ('1969-12-31 19:00:09'),people21,1
date ('1969-12-31 19:00:09'),people48,0
date ('1969-12-31 19:00:09'),people184,2
date ('1969-12-31 19:00:09'),people105,1
date ('1969-12-31 19:00:09'),people84,2
date ('1969-12-31 19:00:09'),people22,1
date ('1969-12-31 19:00:09'),people179,0
date ('1969-12-31 19:00:09'),people49,3
date ('1969-12-31 19:00:09'),people85,1
date ('1969-12-31 19:00:09'),people185,1
date ('1969-12-31 19:00:09'),people180,2
date ('1969-12-31 19:00:09'),people23,3
date ('1969-12-31 19:00:09'),people186,1
date ('1969-12-31 19:00:09'),people24,2
date ('1969-12-31 19:00:09'),people31,0
date ('1969-12-31 19:00:09'),people86,0
date ('1969-12-31 19:00:09'),people37,3
date ('1969-12-31 19:00:09'),people38,1
date ('1969-12-31 19:00:09'),people75,1
date ('1969-12-31 19:00:09'),people32,1
date ('1969-12-31 19:00:09'),people12,1
date ('1969-12-31 19:00:09'),people13,1
date ('1969-12-31 19:00:09'),people33,5
date ('1969-12-31 19:00:09'),people76,0
date ('1969-12-31 19:00:09'),people39,0
date ('1969-12-31 19:00:09'),people34,1
date ('1969-12-31 19:00:09'),people14,3
date ('1969-12-31 19:00:09'),people40,1
date ('1969-12-31 19:00:09'),people77,0
date ('1969-12-31 19:00:09'),people35,0
date ('1969-12-31 19:00:09'),people41,0
date ('1969-12-31 19:00:09'),people15,0
date ('1969-12-31 19:00:09'),people78,1
date ('1969-12-31 19:00:09'),people42,1
date ('1969-12-31 19:00:09'),people36,1
date ('1969-12-31 19:00:09'),people16,0
date ('1969-12-31 19:00:09'),people25,1
date ('1969-12-31 19:00:09'),people79,0
date ('1969-12-31 19:00:09'),people80,1
date ('1969-12-31 19:00:09'),people26,0
date ('1969-12-31 19:00:09'),people17,0
date ('1969-12-31 19:00:09'),people108,2
date ('1969-12-31 19:00:09'),people6,0
date ('1969-12-31 19:00:09'),people27,0
date ('1969-12-31 19:00:09'),people109,0
date ('1969-12-31 19:00:09'),people7,1
date ('1969-12-31 19:00:09'),people28,1
date ('1969-12-31 19:00:09'),people110,1
date ('1969-12-31 19:00:09'),people8,1
date ('1969-12-31 19:00:09'),people111,3
date ('1969-12-31 19:00:09'),people29,0
date ('1969-12-31 19:00:09'),people56,0
date ('1969-12-31 19:00:09'),people50,2
date ('1969-12-31 19:00:09'),people68,2
date ('1969-12-31 19:00:09'),people9,0
date ('1969-12-31 19:00:09'),people30,1
date ('1969-12-31 19:00:09'),people51,1
date ('1969-12-31 19:00:09'),people57,1
date ('1969-12-31 19:00:09'),people0,0
date ('1969-12-31 19:00:09'),people69,2
date ('1969-12-31 19:00:09'),people10,1
date ('1969-12-31 19:00:09'),people62,1
date ('1969-12-31 19:00:09'),people52,2
date ('1969-12-31 19:00:09'),people58,2
date ('1969-12-31 19:00:09'),people11,0
date ('1969-12-31 19:00:09'),people63,0
date ('1969-12-31 19:00:09'),people70,0
date ('1969-12-31 19:00:09'),people1,2
date ('1969-12-31 19:00:09'),people59,2
date ('1969-12-31 19:00:09'),people53,1
date ('1969-12-31 19:00:09'),people64,2
date ('1969-12-31 19:00:09'),people71,1
date ('1969-12-31 19:00:09'),people2,0
date ('1969-12-31 19:00:09'),people60,2
date ('1969-12-31 19:00:09'),people54,0
date ('1969-12-31 19:00:09'),people65,2
date ('1969-12-31 19:00:09'),people3,1
date ('1969-12-31 19:00:09'),people72,3
date ('1969-12-31 19:00:09'),people61,0
date ('1969-12-31 19:00:09'),people55,0
date ('1969-12-31 19:00:09'),people66,0
date ('1969-12-31 19:00:09'),people73,0
date ('1969-12-31 19:00:09'),people4,0
date ('1969-12-31 19:00:09'),people67,0
date ('1969-12-31 19:00:09'),people74,1
date ('1969-12-31 19:00:09'),people5,0
date ('1969-12-31 19:00:10'),people56,0
date ('1969-12-31 19:00:10'),people68,2
date ('1969-12-31 19:00:10'),people81,1
date ('1969-12-31 19:00:10'),people193,2
date ('1969-12-31 19:00:10'),people93,1
date ('1969-12-31 19:00:10'),people143,3
date ('1969-12-31 19:00:10'),people118,1
date ('1969-12-31 19:00:10'),people43,0
date ('1969-12-31 19:00:10'),people94,3
date ('1969-12-31 19:00:10'),people144,2
date ('1969-12-31 19:00:10'),people82,2
date ('1969-12-31 19:00:10'),people44,3
date ('1969-12-31 19:00:10'),people119,3
date ('1969-12-31 19:00:10'),people194,0
date ('1969-12-31 19:00:10'),people69,2
date ('1969-12-31 19:00:10'),people83,3
date ('1969-12-31 19:00:10'),people145,1
date ('1969-12-31 19:00:10'),people195,1
date ('1969-12-31 19:00:10'),people95,0
date ('1969-12-31 19:00:10'),people45,2
date ('1969-12-31 19:00:10'),people70,0
date ('1969-12-31 19:00:10'),people120,0
date ('1969-12-31 19:00:10'),people84,2
date ('1969-12-31 19:00:10'),people196,0
date ('1969-12-31 19:00:10'),people146,1
date ('1969-12-31 19:00:10'),people96,3
date ('1969-12-31 19:00:10'),people46,0
date ('1969-12-31 19:00:10'),people121,0
date ('1969-12-31 19:00:10'),people71,1
date ('1969-12-31 19:00:10'),people85,1
date ('1969-12-31 19:00:10'),people197,1
date ('1969-12-31 19:00:10'),people147,2
date ('1969-12-31 19:00:10'),people47,1
date ('1969-12-31 19:00:10'),people97,2
date ('1969-12-31 19:00:10'),people72,3
date ('1969-12-31 19:00:10'),people122,1
date ('1969-12-31 19:00:10'),people86,0
date ('1969-12-31 19:00:10'),people198,2
date ('1969-12-31 19:00:10'),people48,0
date ('1969-12-31 19:00:10'),people148,1
date ('1969-12-31 19:00:10'),people98,0
date ('1969-12-31 19:00:10'),people73,0
date ('1969-12-31 19:00:10'),people123,1
date ('1969-12-31 19:00:10'),people75,1
date ('1969-12-31 19:00:10'),people199,4
date ('1969-12-31 19:00:10'),people49,3
date ('1969-12-31 19:00:10'),people149,2
date ('1969-12-31 19:00:10'),people74,1
date ('1969-12-31 19:00:10'),people99,0
date ('1969-12-31 19:00:10'),people124,0
date ('1969-12-31 19:00:10'),people76,0
date ('1969-12-31 19:00:10'),people37,4
date ('1969-12-31 19:00:10'),people187,2
date ('1969-12-31 19:00:10'),people137,0
date ('1969-12-31 19:00:10'),people112,2
date ('1969-12-31 19:00:10'),people62,2
date ('1969-12-31 19:00:10'),people87,1
date ('1969-12-31 19:00:10'),people77,0
date ('1969-12-31 19:00:10'),people188,0
date ('1969-12-31 19:00:10'),people38,1
date ('1969-12-31 19:00:10'),people138,2
date ('1969-12-31 19:00:10'),people113,2
date ('1969-12-31 19:00:10'),people88,0
date ('1969-12-31 19:00:10'),people78,1
date ('1969-12-31 19:00:10'),people63,0
date ('1969-12-31 19:00:10'),people139,1
date ('1969-12-31 19:00:10'),people189,1
date ('1969-12-31 19:00:10'),people39,0
date ('1969-12-31 19:00:10'),people114,0
date ('1969-12-31 19:00:10'),people89,1
date ('1969-12-31 19:00:10'),people64,2
date ('1969-12-31 19:00:10'),people79,0
date ('1969-12-31 19:00:10'),people190,5
date ('1969-12-31 19:00:10'),people140,1
date ('1969-12-31 19:00:10'),people40,1
date ('1969-12-31 19:00:10'),people90,0
date ('1969-12-31 19:00:10'),people115,2
date ('1969-12-31 19:00:10'),people65,2
date ('1969-12-31 19:00:10'),people141,1
date ('1969-12-31 19:00:10'),people191,2
date ('1969-12-31 19:00:10'),people80,1
date ('1969-12-31 19:00:10'),people41,0
date ('1969-12-31 19:00:10'),people91,0
date ('1969-12-31 19:00:10'),people116,1
date ('1969-12-31 19:00:10'),people66,0
date ('1969-12-31 19:00:10'),people142,4
date ('1969-12-31 19:00:10'),people42,1
date ('1969-12-31 19:00:10'),people192,0
date ('1969-12-31 19:00:10'),people92,1
date ('1969-12-31 19:00:10'),people106,1
date ('1969-12-31 19:00:10'),people117,0
date ('1969-12-31 19:00:10'),people67,0
date ('1969-12-31 19:00:10'),people131,1
date ('1969-12-31 19:00:10'),people31,0
date ('1969-12-31 19:00:10'),people181,0
date ('1969-12-31 19:00:10'),people50,2
date ('1969-12-31 19:00:10'),people100,4
date ('1969-12-31 19:00:10'),people107,0
date ('1969-12-31 19:00:10'),people132,2
date ('1969-12-31 19:00:10'),people32,1
date ('1969-12-31 19:00:10'),people182,2
date ('1969-12-31 19:00:10'),people51,1
date ('1969-12-31 19:00:10'),people101,0
date ('1969-12-31 19:00:10'),people108,2
date ('1969-12-31 19:00:10'),people133,2
date ('1969-12-31 19:00:10'),people33,5
date ('1969-12-31 19:00:10'),people183,0
date ('1969-12-31 19:00:10'),people52,2
date ('1969-12-31 19:00:10'),people102,0
date ('1969-12-31 19:00:10'),people34,1
date ('1969-12-31 19:00:10'),people109,0
date ('1969-12-31 19:00:10'),people134,2
date ('1969-12-31 19:00:10'),people184,2
date ('1969-12-31 19:00:10'),people103,2
date ('1969-12-31 19:00:10'),people35,0
date ('1969-12-31 19:00:10'),people53,1
date ('1969-12-31 19:00:10'),people110,1
date ('1969-12-31 19:00:10'),people185,1
date ('1969-12-31 19:00:10'),people135,2
date ('1969-12-31 19:00:10'),people104,0
date ('1969-12-31 19:00:10'),people36,1
date ('1969-12-31 19:00:10'),people54,0
date ('1969-12-31 19:00:10'),people111,3
date ('1969-12-31 19:00:10'),people186,1
date ('1969-12-31 19:00:10'),people136,0
date ('1969-12-31 19:00:10'),people105,1
date ('1969-12-31 19:00:10'),people25,1
date ('1969-12-31 19:00:10'),people55,0
date ('1969-12-31 19:00:10'),people125,0
date ('1969-12-31 19:00:10'),people175,2
date ('1969-12-31 19:00:10'),people26,0
date ('1969-12-31 19:00:10'),people168,0
date ('1969-12-31 19:00:10'),people18,1
date ('1969-12-31 19:00:10'),people126,0
date ('1969-12-31 19:00:10'),people176,1
date ('1969-12-31 19:00:10'),people169,1
date ('1969-12-31 19:00:10'),people19,3
date ('1969-12-31 19:00:10'),people27,0
